Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydraProteins
OG0006631	Clytia|LOC016736	Hydra|LOC100206012
OG0006636	Clytia|LOC036896, Clytia|LOC016812	Hydra|LOC124806523
OG0006637	Clytia|LOC016817	Hydra|LOC100197228
OG0006638	Clytia|LOC016820	Hydra|LOC100202331
OG0006639	Clytia|LOC016836	Hydra|LOC100211105
OG0006640	Clytia|LOC016837	Hydra|LOC100205931
OG0006641	Clytia|LOC016867	Hydra|LOC100200426
OG0006642	Clytia|LOC016870	Hydra|LOC100206506
OG0006643	Clytia|LOC016908	Hydra|LOC105844784
OG0006644	Clytia|LOC016942	Hydra|LOC100214829
OG0006645	Clytia|LOC016946	Hydra|LOC100208721
OG0006646	Clytia|LOC016954	Hydra|LOC100198784
OG0006647	Clytia|LOC016956	Hydra|LOC100204669
OG0006648	Clytia|LOC016962	Hydra|LOC100203720
OG0006649	Clytia|LOC016970	Hydra|LOC100201150
OG0006650	Clytia|LOC016974	Hydra|LOC105843532
OG0006651	Clytia|LOC016986	Hydra|LOC100207052
OG0006652	Clytia|LOC016991	Hydra|LOC100199662
OG0006654	Clytia|LOC017012	Hydra|LOC100212292
OG0006656	Clytia|LOC017040	Hydra|LOC100211715
OG0006657	Clytia|LOC017093	Hydra|LOC100203678
OG0006658	Clytia|LOC017094	Hydra|LOC100198299
OG0006659	Clytia|LOC017098	Hydra|LOC100210071
OG0006661	Clytia|LOC017126	Hydra|LOC100215641
OG0006664	Clytia|LOC017219	Hydra|LOC101236625
OG0006665	Clytia|LOC017224	Hydra|LOC100211320
OG0006666	Clytia|LOC017234	Hydra|LOC100215551
OG0006667	Clytia|LOC017235	Hydra|LOC100205116
OG0006669	Clytia|LOC017268	Hydra|LOC100207272
OG0006670	Clytia|LOC017269	Hydra|LOC100203926
OG0006671	Clytia|LOC017270	Hydra|LOC100215131
OG0006672	Clytia|LOC017272	Hydra|LOC101241755
OG0006673	Clytia|LOC017274	Hydra|LOC100197924
OG0006674	Clytia|LOC017278	Hydra|LOC100207891
OG0006675	Clytia|LOC017304	Hydra|LOC100205589
OG0006676	Clytia|LOC017312	Hydra|LOC100207048
OG0006677	Clytia|LOC017317	Hydra|LOC124811942
OG0006678	Clytia|LOC017318	Hydra|LOC100210121
OG0006679	Clytia|LOC017319	Hydra|LOC100205388
OG0006681	Clytia|LOC017345	Hydra|LOC100211749
OG0006682	Clytia|LOC017346	Hydra|LOC100200891
OG0006683	Clytia|LOC017348	Hydra|LOC100215086
OG0006684	Clytia|LOC017435	Hydra|LOC100205303
OG0006685	Clytia|LOC017437, Clytia|LOC029604	Hydra|LOC100215226
OG0006686	Clytia|LOC017450	Hydra|LOC105851038
OG0006687	Clytia|LOC028562, Clytia|LOC017476	Hydra|LOC124810356
OG0006688	Clytia|LOC017481	Hydra|LOC100211949
OG0006690	Clytia|LOC017507	Hydra|LOC100199862
OG0006691	Clytia|LOC017529	Hydra|LOC100205481
OG0006692	Clytia|LOC017580	Hydra|LOC100213261
OG0006693	Clytia|LOC017582	Hydra|LOC100201900
OG0006694	Clytia|LOC017586	Hydra|LOC101235640
OG0006695	Clytia|LOC017587	Hydra|LOC105848605
OG0006696	Clytia|LOC017598	Hydra|LOC100208487
OG0006699	Clytia|LOC017650	Hydra|LOC100198597
OG0006700	Clytia|LOC017655	Hydra|LOC100202956
OG0006702	Clytia|LOC017741	Hydra|LOC105844493
OG0006703	Clytia|LOC017746	Hydra|LOC100202703
OG0006704	Clytia|LOC017747	Hydra|LOC100206132
OG0006705	Clytia|LOC017748	Hydra|LOC101235581
OG0006707	Clytia|LOC017767	Hydra|LOC100198405, Hydra|LOC100198444
OG0006708	Clytia|LOC017768	Hydra|LOC100214553
OG0006709	Clytia|LOC017769	Hydra|LOC100209870
OG0006710	Clytia|LOC017830	Hydra|LOC105847973
OG0006711	Clytia|LOC017833	Hydra|LOC101237845
OG0006712	Clytia|LOC017846	Hydra|LOC101235657
OG0006713	Clytia|LOC017909	Hydra|LOC100203038
OG0006714	Clytia|LOC017910	Hydra|LOC101235892
OG0006715	Clytia|LOC017924	Hydra|LOC100211329
OG0006716	Clytia|LOC017925	Hydra|LOC100197018
OG0006717	Clytia|LOC017936	Hydra|LOC100203392
OG0006718	Clytia|LOC017938	Hydra|LOC100197429
OG0006719	Clytia|LOC017943	Hydra|LOC100213614
OG0006720	Clytia|LOC017956	Hydra|LOC100206277
OG0006721	Clytia|LOC017957	Hydra|LOC100210784
OG0006722	Clytia|LOC017958	Hydra|LOC100199171
OG0006723	Clytia|LOC017959	Hydra|LOC100203338
OG0006724	Clytia|LOC018000	Hydra|LOC100208016
OG0006725	Clytia|LOC018001	Hydra|LOC100199646
OG0006727	Clytia|LOC018020	Hydra|LOC101238853
OG0006728	Clytia|LOC018024	Hydra|LOC100199621
OG0006729	Clytia|LOC018032	Hydra|LOC101236862
OG0006730	Clytia|LOC018045	Hydra|LOC100212574
OG0006731	Clytia|LOC018046	Hydra|LOC100209091
OG0006732	Clytia|LOC018052	Hydra|LOC100198330
OG0006733	Clytia|LOC018072	Hydra|LOC100215580
OG0006734	Clytia|LOC018077	Hydra|LOC100210918
OG0006735	Clytia|LOC018079	Hydra|LOC100206541
OG0006736	Clytia|LOC018080	Hydra|LOC100210460
OG0006737	Clytia|LOC018084	Hydra|LOC100209042
OG0006738	Clytia|LOC018162	Hydra|LOC100214782
OG0006739	Clytia|LOC018167	Hydra|LOC100205849
OG0006740	Clytia|LOC018173	Hydra|LOC100209262
OG0006741	Clytia|LOC018263	Hydra|LOC101238576
OG0006742	Clytia|LOC018287	Hydra|LOC100208996
OG0006743	Clytia|LOC018306	Hydra|LOC101239586
OG0006744	Clytia|LOC018324	Hydra|LOC100213955
OG0006745	Clytia|LOC018371	Hydra|LOC100215766
OG0006746	Clytia|LOC018372	Hydra|LOC100202102
OG0006747	Clytia|LOC018373	Hydra|LOC100214421
OG0006748	Clytia|LOC018389	Hydra|LOC100209034
OG0006749	Clytia|LOC018390	Hydra|LOC105848631
OG0006750	Clytia|LOC018395	Hydra|LOC100204458
OG0006752	Clytia|LOC018412	Hydra|LOC100200852
OG0006753	Clytia|LOC018416	Hydra|LOC101237540
OG0006754	Clytia|LOC018429	Hydra|LOC100212434
OG0006756	Clytia|LOC043310, Clytia|LOC018472	Hydra|LOC100211405
OG0006757	Clytia|LOC018488	Hydra|LOC100207482
OG0006758	Clytia|LOC018492	Hydra|LOC100206588
OG0006759	Clytia|LOC018495	Hydra|LOC100212234
OG0006760	Clytia|LOC018520	Hydra|LOC101234883
OG0006761	Clytia|LOC018521	Hydra|LOC100203838
OG0006762	Clytia|LOC018544	Hydra|LOC100201743
OG0006763	Clytia|LOC018547	Hydra|LOC100203564
OG0006764	Clytia|LOC018556	Hydra|LOC100203728
OG0006765	Clytia|LOC018560	Hydra|LOC100204300
OG0006766	Clytia|LOC018562	Hydra|LOC100207085
OG0006767	Clytia|LOC018568	Hydra|LOC100202366
OG0006768	Clytia|LOC018573	Hydra|LOC100212126
OG0006769	Clytia|LOC018581	Hydra|LOC100204294
OG0006770	Clytia|LOC018586	Hydra|LOC100215054
OG0006772	Clytia|LOC018629	Hydra|LOC100204678
OG0006773	Clytia|LOC018723	Hydra|LOC100211442
OG0006775	Clytia|LOC018736	Hydra|LOC100202223
OG0006776	Clytia|LOC018738	Hydra|LOC124812295
OG0006777	Clytia|LOC018740	Hydra|LOC100213942
OG0006778	Clytia|LOC018752	Hydra|LOC100199352
OG0006779	Clytia|LOC018754	Hydra|LOC101237790
OG0006780	Clytia|LOC031037, Clytia|LOC018772, Clytia|LOC044780	Hydra|LOC124812467
OG0006781	Clytia|LOC018777	Hydra|LOC100211988
OG0006782	Clytia|LOC018778	Hydra|LOC100211593
OG0006783	Clytia|LOC018779	Hydra|LOC100202903
OG0006784	Clytia|LOC018780	Hydra|LOC100209756
OG0006785	Clytia|LOC018854	Hydra|LOC100214432
OG0006786	Clytia|LOC018855	Hydra|LOC100206349
OG0006787	Clytia|LOC018919	Hydra|LOC100215540
OG0006788	Clytia|LOC018921	Hydra|LOC100208432
OG0006789	Clytia|LOC018964	Hydra|LOC100200412
OG0006790	Clytia|LOC018966	Hydra|LOC100199421
OG0006792	Clytia|LOC018970	Hydra|LOC105845445
OG0006793	Clytia|LOC018971	Hydra|LOC101238922
OG0006794	Clytia|LOC018978, Clytia|LOC018977	Hydra|LOC101240323
OG0006795	Clytia|LOC018984	Hydra|LOC100205614
OG0006796	Clytia|LOC018994	Hydra|LOC100203542
OG0006797	Clytia|LOC019001	Hydra|LOC100199921
OG0006798	Clytia|LOC019011	Hydra|LOC100210572
OG0006799	Clytia|LOC019012	copb
OG0006800	Clytia|LOC019013	Hydra|LOC100198707
OG0006801	Clytia|LOC019014	Hydra|LOC101241046
OG0006802	Clytia|LOC019017	Hydra|LOC105843470
OG0006803	Clytia|LOC019019	Hydra|LOC100211857
OG0006804	Clytia|LOC019020	Hydra|LOC100205271
OG0006805	Clytia|LOC019024	Hydra|LOC100209693
OG0006806	Clytia|LOC019035	Hydra|LOC100215844
OG0006807	Clytia|LOC019038	Hydra|LOC100202492
OG0006808	Clytia|LOC019091	Hydra|LOC100199313
OG0006809	Clytia|LOC019096	Hydra|LOC100215576
OG0006810	Clytia|LOC019097	Hydra|LOC100203275
OG0006811	Clytia|LOC019134	Hydra|LOC100201206
OG0006812	Clytia|LOC019143	Hydra|LOC101240989
OG0006813	Clytia|LOC019144	Hydra|LOC100204386
OG0006814	Clytia|LOC019147	Hydra|LOC100210295
OG0006816	Clytia|LOC019166	Hydra|LOC101234320
OG0006817	Clytia|LOC019197	Hydra|LOC100208405
OG0006818	Clytia|LOC019203	Hydra|LOC100209849
OG0006819	Clytia|LOC019212	Hydra|LOC100202321
OG0006820	Clytia|LOC019213	Hydra|LOC100198563
OG0006821	Clytia|LOC019221	Hydra|LOC100206476
OG0006822	Clytia|LOC019223	Hydra|LOC101235468
OG0006823	Clytia|LOC019224	Hydra|LOC100201968
OG0006824	Clytia|LOC019259	Hydra|LOC100208429
OG0006825	Clytia|LOC019261	Hydra|LOC100199274
OG0006826	Clytia|LOC019268	Hydra|LOC100206632
OG0006827	Clytia|LOC019315	Hydra|LOC100197972
OG0006829	Clytia|LOC019332	Hydra|LOC100214211
OG0006830	Clytia|LOC019348	Hydra|LOC101237479
OG0006831	Clytia|LOC019380	Hydra|LOC100213671
OG0006832	Clytia|LOC019381	Hydra|LOC100198211
OG0006833	Clytia|LOC019403	Hydra|LOC100212317
OG0006834	Clytia|LOC019404	Hydra|LOC100211922
OG0006835	Clytia|LOC019415, Clytia|LOC019418	Hydra|LOC101237189
OG0006837	Clytia|LOC019465	Hydra|LOC100208057
OG0006838	Clytia|LOC019466	Hydra|LOC100206230
OG0006839	Clytia|LOC019469	Hydra|LOC100206693
OG0006840	Clytia|LOC019470	Hydra|LOC100197113
OG0006841	Clytia|LOC019483	Hydra|LOC100215306
OG0006842	Clytia|LOC019493, Clytia|LOC019497	Hydra|LOC101237419
OG0006843	Clytia|LOC019517	Hydra|LOC100209482
OG0006844	Clytia|LOC019620	Hydra|LOC100209036
OG0006845	Clytia|LOC019638	Hydra|LOC100214873
OG0006846	Clytia|LOC019643	Hydra|LOC100207765
OG0006847	Clytia|LOC019659	Hydra|LOC100202504
OG0006848	Clytia|LOC019661	Hydra|LOC100204916
OG0006849	Clytia|LOC019705	Hydra|LOC100214820
OG0006850	Clytia|LOC019706	Hydra|LOC100204756
OG0006851	Clytia|LOC019707	Hydra|LOC100200076
OG0006852	Clytia|LOC019735	Hydra|LOC101238517
OG0006853	Clytia|LOC019737	Hydra|LOC100202672
OG0006854	Clytia|LOC019738	Hydra|LOC100210600
OG0006857	Clytia|LOC019773	Hydra|LOC100206914
OG0006858	Clytia|LOC019810	Hydra|LOC100213971
OG0006859	Clytia|LOC019811	Hydra|LOC101234626
OG0006860	Clytia|LOC019812	Hydra|LOC100214977
OG0006863	Clytia|LOC019943	Hydra|LOC100212337
OG0006864	Clytia|LOC019946	Hydra|LOC100207732
OG0006865	Clytia|LOC019950	Hydra|LOC100208157
OG0006867	Clytia|LOC020003	Hydra|LOC100202945
OG0006868	Clytia|LOC020113	Hydra|LOC100205471
OG0006870	Clytia|LOC020146	Hydra|LOC100213240
OG0006871	Clytia|LOC020207	Hydra|LOC100209744
OG0006873	Clytia|LOC020270	Hydra|LOC100207924
OG0006875	Clytia|LOC020319	Hydra|LOC101236024
OG0006876	Clytia|LOC020343	Hydra|LOC101241039
OG0006877	Clytia|LOC020366	Hydra|LOC101239728
OG0006879	Clytia|LOC020412	Hydra|LOC100212201
OG0006880	Clytia|LOC020445	Hydra|LOC100199773
OG0006881	Clytia|LOC020515	Hydra|LOC100214052
OG0006883	Clytia|LOC020544	Hydra|LOC100199147
OG0006884	Clytia|LOC020545	Hydra|LOC100209561
OG0006885	Clytia|LOC020564	Hydra|LOC101239495
OG0006886	Clytia|LOC020567	Hydra|LOC100208138
OG0006887	Clytia|LOC020568	Hydra|LOC100207296
OG0006888	Clytia|LOC020605	Hydra|LOC100197654
OG0006889	Clytia|LOC020636	Hydra|LOC100209139
OG0006890	Clytia|LOC020652	Hydra|LOC100210591
OG0006891	Clytia|LOC020713	Hydra|LOC105843448
OG0006892	Clytia|LOC020715	Hydra|LOC100214068
OG0006893	Clytia|LOC020728	Hydra|LOC100210278
OG0006894	Clytia|LOC020744	Hydra|LOC105843289
OG0006895	Clytia|LOC020780	Hydra|LOC101238201
OG0006896	Clytia|LOC020865	Hydra|LOC100201616
OG0006897	Clytia|LOC020867	Hydra|LOC100214610
OG0006898	Clytia|LOC020926	Hydra|LOC105847185
OG0006899	Clytia|LOC020945	Hydra|LOC101234558
OG0006900	Clytia|LOC021033	Hydra|LOC100212983
OG0006901	Clytia|LOC021039	Hydra|LOC100197207
OG0006902	Clytia|LOC021040	Hydra|LOC100212546
OG0006903	Clytia|LOC021041	Hydra|LOC100204025
OG0006904	Clytia|LOC021171	Hydra|LOC100211664
OG0006905	Clytia|LOC021176	Hydra|LOC105850809
OG0006906	Clytia|LOC021216, Clytia|LOC021215	Hydra|LOC124818502
OG0006908	Clytia|LOC021273	Hydra|LOC100200861
OG0006909	Clytia|LOC021286	Hydra|LOC100212794
OG0006911	Clytia|LOC021307	Hydra|LOC105844344
OG0006912	Clytia|LOC021411	Hydra|LOC100200661
OG0006913	Clytia|LOC021416	Hydra|LOC101241465
OG0006914	Clytia|LOC021418, Clytia|LOC040192	Hydra|LOC124816355, Hydra|LOC124814937, Hydra|LOC124818144
OG0006915	Clytia|LOC021469	Hydra|LOC100208452
OG0006916	Clytia|LOC021506, Clytia|LOC021513	Hydra|LOC100201142, Hydra|LOC100192268, Hydra|LOC100214441
OG0006919	Clytia|LOC021707	Hydra|LOC100202352
OG0006920	Clytia|LOC021752	Hydra|LOC100214307
OG0006921	Clytia|LOC021771	Hydra|LOC100207702
OG0006922	Clytia|LOC021774	Hydra|LOC100203930
OG0006923	Clytia|LOC021798	Hydra|LOC100211665
OG0006924	Clytia|LOC021800	Hydra|LOC100211089
OG0006925	Clytia|LOC025999, Clytia|LOC021806	Hydra|LOC100205143
OG0006926	Clytia|LOC021817	Hydra|LOC101240371
OG0006928	Clytia|LOC021830	Hydra|LOC100201883
OG0006929	Clytia|LOC021903	Hydra|LOC100202478
OG0006930	Clytia|LOC021933, Clytia|LOC021931	Hydra|LOC105847267, Hydra|LOC124808095
OG0006932	Clytia|LOC021960	Hydra|LOC124815887, Hydra|LOC124817938, Hydra|LOC124810919, Hydra|LOC124810350
OG0006933	Clytia|LOC022006	Hydra|LOC100203583
OG0006934	Clytia|LOC022125	Hydra|LOC101236568
OG0006935	Clytia|LOC022126	Hydra|LOC124818962, Hydra|LOC100213182
OG0006936	Clytia|LOC022229	Hydra|LOC100202624
OG0006937	Clytia|LOC022359	Hydra|LOC100208508
OG0006938	Clytia|LOC022387	Hydra|LOC100197614
OG0006940	Clytia|LOC022434	Hydra|LOC101234411
OG0006941	Clytia|LOC022496	Hydra|LOC100204600
OG0006942	Clytia|LOC022541	Hydra|LOC100212839
OG0006943	Clytia|LOC022578	Hydra|LOC100207968
OG0006946	Clytia|LOC022832	Hydra|LOC100203248
OG0006947	Clytia|LOC022967, Clytia|LOC025131	Hydra|LOC100208468
OG0006948	Clytia|LOC037153, Clytia|LOC023010	Hydra|LOC100199105
OG0006949	Clytia|LOC023014	Hydra|LOC100202316
OG0006950	Clytia|LOC023193	Hydra|LOC101236390
OG0006951	Clytia|LOC023218	Hydra|LOC124812151, Hydra|LOC124810414, Hydra|LOC124815269
OG0006953	Clytia|LOC023299	Hydra|LOC105843992
OG0006956	Clytia|LOC023374	Hydra|LOC124815167, Hydra|LOC124805854, Hydra|LOC124816903, Hydra|LOC124816599
OG0006957	Clytia|LOC023439	Hydra|LOC100207767
OG0006959	Clytia|LOC023618	Hydra|LOC100209212
OG0006960	Clytia|LOC023619	Hydra|LOC105843841
OG0006961	Clytia|LOC023657	Hydra|LOC100215651
OG0006962	Clytia|LOC023688	Hydra|LOC101234525
OG0006963	Clytia|LOC023773	Hydra|LOC101236705
OG0006964	Clytia|LOC023778	Hydra|LOC100206531
OG0006966	Clytia|LOC023849	Hydra|LOC100210510
OG0006967	Clytia|LOC023994	Hydra|LOC100202933
OG0006968	Clytia|LOC024216	Hydra|LOC100213980
OG0006970	Clytia|LOC024345	Hydra|LOC100198765
OG0006971	Clytia|LOC024407	Hydra|LOC100197635
OG0006972	Clytia|LOC024609	Hydra|LOC100206591
OG0006973	Clytia|LOC024731	Hydra|LOC100214170
OG0006974	Clytia|LOC024745	Hydra|LOC100206814
OG0006976	Clytia|LOC025001	Hydra|LOC100210497
OG0006977	Clytia|LOC025093	Hydra|LOC100202855
OG0006978	Clytia|LOC025094	Hydra|LOC100203010
OG0006979	Clytia|LOC025171	Hydra|LOC100212632
OG0006981	Clytia|LOC038367, Clytia|LOC025265	Hydra|LOC100207710
OG0006982	Clytia|LOC025271	Hydra|LOC100205369
OG0006983	Clytia|LOC025329, Clytia|LOC026775, Clytia|LOC034598	Hydra|LOC124812779, Hydra|LOC124815593
OG0006984	Clytia|LOC025411	Hydra|LOC100202947
OG0006985	Clytia|LOC025418	Hydra|LOC100210091
OG0006986	Clytia|LOC025434	Hydra|LOC101239883
OG0006987	Clytia|LOC025514	Hydra|LOC100207178
OG0006990	Clytia|LOC025632	Hydra|LOC100201881
OG0006991	Clytia|LOC025907	ATP6, Hydra|LOC124816645
OG0006992	Clytia|LOC025924	Hydra|LOC100202842
OG0006995	Clytia|LOC026415	Hydra|LOC101238297
OG0006997	Clytia|LOC026518, Clytia|LOC045078	Hydra|LOC101241241
OG0006999	Clytia|LOC026763	Hydra|LOC100201461
OG0007000	Clytia|LOC026848	Hydra|LOC100201558
OG0007001	Clytia|LOC026949	Hydra|LOC100208788
OG0007002	Clytia|LOC026979	Hydra|LOC100213199
OG0007003	Clytia|LOC027084	Hydra|LOC100209830
OG0007004	Clytia|LOC027155	Hydra|LOC105847821
OG0007005	Clytia|LOC027565	Hydra|LOC100205289
OG0007007	Clytia|LOC027669	Hydra|LOC100213488
OG0007008	Clytia|LOC027788	Hydra|LOC100200771
OG0007009	Clytia|LOC027842, Clytia|LOC043884, Clytia|LOC043912	Hydra|LOC101235787
OG0007011	Clytia|LOC028065	Hydra|LOC100200235
OG0007013	Clytia|LOC028326	Hydra|LOC100201113
OG0007014	Clytia|LOC028561, Clytia|LOC036880	Hydra|LOC100201700
OG0007016	Clytia|LOC028662	Hydra|LOC100213484
OG0007017	Clytia|LOC028670	Hydra|LOC100208461
OG0007019	Clytia|LOC028723	Hydra|LOC100199292
OG0007020	Clytia|LOC028730	Hydra|LOC105843026
OG0007021	Clytia|LOC028809	Hydra|LOC105848042
OG0007022	Clytia|LOC028966	Hydra|LOC100204269
OG0007023	Clytia|LOC029133	Hydra|LOC100209576
OG0007024	Clytia|LOC029134	Hydra|LOC100210444
OG0007025	Clytia|LOC029135	Hydra|LOC100205017
OG0007026	Clytia|LOC029137, Clytia|LOC041407, Clytia|LOC041448	Hydra|LOC100206519
OG0007027	Clytia|LOC029144	Hydra|LOC100202909
OG0007028	Clytia|LOC029145	Hydra|LOC100201574
OG0007029	Clytia|LOC029146	Hydra|LOC101241344
OG0007030	Clytia|LOC029154	Hydra|LOC100208513
OG0007031	Clytia|LOC029157	Hydra|LOC100206520
OG0007032	Clytia|LOC029168	Hydra|LOC100207814
OG0007033	Clytia|LOC029169	Hydra|LOC100198192
OG0007034	Clytia|LOC029185	Hydra|LOC100203239
OG0007035	Clytia|LOC029186	Hydra|LOC100202276
OG0007036	Clytia|LOC029187	Hydra|LOC100203649
OG0007037	Clytia|LOC029193	Hydra|LOC100214301
OG0007038	Clytia|LOC029202	Hydra|LOC101236459
OG0007039	Clytia|LOC029204	Hydra|LOC101236335
OG0007040	Clytia|LOC029210	Hydra|LOC100207557
OG0007041	Clytia|LOC029213	Hydra|LOC100206858
OG0007042	Clytia|LOC029214	Hydra|LOC100202060
OG0007043	Clytia|LOC029218	Hydra|LOC100201699
OG0007044	Clytia|LOC029219	Hydra|LOC100202868
OG0007045	Clytia|LOC029220	Hydra|LOC100197156
OG0007046	Clytia|LOC029224	Hydra|LOC100211521
OG0007047	Clytia|LOC029228	cndmc1
OG0007048	Clytia|LOC029230	Hydra|LOC100204497
OG0007049	Clytia|LOC029234	Hydra|LOC100210491
OG0007050	Clytia|LOC029237	Hydra|LOC100212706
OG0007051	Clytia|LOC029239	Hydra|LOC101235701
OG0007052	Clytia|LOC029262	Hydra|LOC100210626
OG0007053	Clytia|LOC029277	Hydra|LOC100206170
OG0007054	Clytia|LOC029279	Hydra|LOC101237324
OG0007055	Clytia|LOC029280	Hydra|LOC101239003
OG0007056	Clytia|LOC029281	Hydra|LOC100209202
OG0007057	Clytia|LOC029283	Hydra|LOC100200108
OG0007058	Clytia|LOC029295	Hydra|LOC100202664
OG0007059	Clytia|LOC029300	Hydra|LOC100204641
OG0007060	Clytia|LOC029315	Hydra|LOC124806876
OG0007061	Clytia|LOC029319	Hydra|LOC100213470
OG0007062	Clytia|LOC029320	Hydra|LOC100209188
OG0007064	Clytia|LOC029360	Hydra|LOC100210102
OG0007065	Clytia|LOC029363	Hydra|LOC105845342
OG0007066	Clytia|LOC029364	Hydra|LOC105847333
OG0007067	Clytia|LOC029383	Hydra|LOC100211183
OG0007068	Clytia|LOC029390	Hydra|LOC100202959
OG0007069	Clytia|LOC029391	Hydra|LOC100203632
OG0007070	Clytia|LOC029392	Hydra|LOC100206180
OG0007071	Clytia|LOC029394	Hydra|LOC100199645
OG0007072	Clytia|LOC029401	Hydra|LOC100201759
OG0007073	Clytia|LOC029403	Hydra|LOC100203968
OG0007074	Clytia|LOC029406	Hydra|LOC100207129
OG0007075	Clytia|LOC029418	Hydra|LOC100205184
OG0007076	Clytia|LOC029419	Hydra|LOC100200525
OG0007077	Clytia|LOC029420	Hydra|LOC101239335
OG0007078	Clytia|LOC029422	Hydra|LOC100209234
OG0007079	Clytia|LOC029426	Hydra|LOC100213262
OG0007080	Clytia|LOC029472	Hydra|LOC100213753
OG0007081	Clytia|LOC029473	Hydra|LOC100215063
OG0007082	Clytia|LOC029474	Hydra|LOC100211465
OG0007083	Clytia|LOC029476	Hydra|LOC100202386
OG0007084	Clytia|LOC029483	Hydra|LOC100211146
OG0007085	Clytia|LOC029484	Hydra|LOC100210132
OG0007086	Clytia|LOC029490	Hydra|LOC100202393
OG0007087	Clytia|LOC029497	Hydra|LOC100208496
OG0007088	Clytia|LOC029501	Hydra|LOC100210454
OG0007089	Clytia|LOC029518	Hydra|LOC100204955
OG0007090	Clytia|LOC029533	Hydra|LOC100209668
OG0007091	Clytia|LOC029546	Hydra|LOC100203367
OG0007092	Clytia|LOC029549	Hydra|LOC100212355
OG0007093	Clytia|LOC029552	Hydra|LOC100204973
OG0007094	Clytia|LOC029553	Hydra|LOC100214439
OG0007095	Clytia|LOC029555	Hydra|LOC100197054
OG0007096	Clytia|LOC029560	Hydra|LOC100198272
OG0007097	Clytia|LOC029561	Hydra|LOC124809150
OG0007098	Clytia|LOC029565	Hydra|LOC101240440
OG0007099	Clytia|LOC029566	Hydra|LOC100208843
OG0007100	Clytia|LOC029575	Hydra|LOC105846112
OG0007101	Clytia|LOC029596	Hydra|LOC105843877, Hydra|LOC101235491
OG0007102	Clytia|LOC029597	Hydra|LOC100200044
OG0007103	Clytia|LOC029607	Hydra|LOC100203992
OG0007105	Clytia|LOC029642	Hydra|LOC100201918
OG0007106	Clytia|LOC029645	Hydra|LOC100198357
OG0007107	Clytia|LOC029684	Hydra|LOC100213914
OG0007108	Clytia|LOC029693	Hydra|LOC100199243
OG0007109	Clytia|LOC029704	Hydra|LOC100209070
OG0007110	Clytia|LOC029706	Hydra|LOC100211841
OG0007111	Clytia|LOC029767	Hydra|LOC100213735
OG0007112	Clytia|LOC029768	Hydra|LOC100206141
OG0007113	Clytia|LOC029769	Hydra|LOC100210445
OG0007114	Clytia|LOC029782	Hydra|LOC105849118
OG0007115	Clytia|LOC029789	Hydra|LOC105843520
OG0007116	Clytia|LOC029793	Hydra|LOC100203095
OG0007117	Clytia|LOC029798	Hydra|LOC100206895
OG0007118	Clytia|LOC029801, Clytia|LOC029800	Hydra|LOC100211495
OG0007119	Clytia|LOC029804	Hydra|LOC100201421
OG0007120	Clytia|LOC029847	Hydra|LOC100203835
OG0007121	Clytia|LOC029855	Hydra|LOC100207762
OG0007122	Clytia|LOC029859	Hydra|LOC100198901
OG0007124	Clytia|LOC029869	Hydra|LOC100203998
OG0007125	Clytia|LOC029870	Hydra|LOC105849667
OG0007126	Clytia|LOC029900	Hydra|LOC101239161, Hydra|LOC124808214, Hydra|LOC124806273
OG0007127	Clytia|LOC029920	Hydra|LOC101239352
OG0007128	Clytia|LOC029922	Hydra|LOC100210064
OG0007129	Clytia|LOC029928, Clytia|LOC029944	Hydra|LOC101240327
OG0007130	Clytia|LOC029930	Hydra|LOC100209507
OG0007131	Clytia|LOC029931	Hydra|LOC100215779
OG0007132	Clytia|LOC029932	Hydra|LOC100200805
OG0007133	Clytia|LOC029938	Hydra|LOC101237184
OG0007134	Clytia|LOC029943	Hydra|LOC100212111
OG0007135	Clytia|LOC029990	Hydra|LOC100212999
OG0007136	Clytia|LOC029992	Hydra|LOC100204815
OG0007137	Clytia|LOC029998	Hydra|LOC100200659
OG0007138	Clytia|LOC029999	Hydra|LOC100213867
OG0007139	Clytia|LOC030000	Hydra|LOC100214615
OG0007140	Clytia|LOC030001	Hydra|LOC100205063
OG0007141	Clytia|LOC030011	Hydra|LOC100200957
OG0007142	Clytia|LOC030031	Hydra|LOC100202553
OG0007143	Clytia|LOC030049, Clytia|LOC030043	Hydra|LOC100207805
OG0007144	Clytia|LOC030045	Hydra|LOC100210629
OG0007145	Clytia|LOC030047	Hydra|LOC101234487
OG0007146	Clytia|LOC030050	Hydra|LOC101234293
OG0007147	Clytia|LOC030051	Hydra|LOC105850946
OG0007148	Clytia|LOC030052	Hydra|LOC100197110
OG0007149	Clytia|LOC030054	Hydra|LOC100214067
OG0007150	Clytia|LOC030055	Hydra|LOC101235774
OG0007151	Clytia|LOC030070	Hydra|LOC100199961
OG0007152	Clytia|LOC030072	Hydra|LOC100199825
OG0007153	Clytia|LOC030075	Hydra|LOC100198864
OG0007154	Clytia|LOC030083	Hydra|LOC100192266
OG0007155	Clytia|LOC030089	Hydra|LOC100209305
