Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydractiniaProteins
OG0006130	Clytia|LOC012129	Hydractinia|LOC130645314
OG0006131	Clytia|LOC012132	Hydractinia|LOC130644951
OG0006132	Clytia|LOC012138	Hydractinia|LOC130644397
OG0006133	Clytia|LOC012140	Hydractinia|LOC130645390
OG0006134	Clytia|LOC012173	Hydractinia|LOC130630449
OG0006135	Clytia|LOC040767, Clytia|LOC012183	Hydractinia|LOC130631699
OG0006136	Clytia|LOC012184	Hydractinia|LOC130631783
OG0006137	Clytia|LOC012192	Hydractinia|LOC130631548
OG0006138	Clytia|LOC012206	Hydractinia|LOC130655108
OG0006139	Clytia|LOC012208	Hydractinia|LOC130654758
OG0006140	Clytia|LOC012210	Hydractinia|LOC130654756
OG0006141	Clytia|LOC012211	Hydractinia|LOC130654141
OG0006142	Clytia|LOC012221	Hydractinia|LOC130654759
OG0006144	Clytia|LOC012239	Hydractinia|LOC130613899
OG0006145	Clytia|LOC012255	Hydractinia|LOC130614655
OG0006146	Clytia|LOC012269	Hydractinia|LOC130621552
OG0006147	Clytia|LOC012275	Hydractinia|LOC130623881
OG0006148	Clytia|LOC012304	Hydractinia|LOC130645062
OG0006149	Clytia|LOC012330	Hydractinia|LOC130630550
OG0006150	Clytia|LOC012341	Hydractinia|LOC130629469
OG0006151	Clytia|LOC012345	Hydractinia|LOC130630375
OG0006152	Clytia|LOC012346	Hydractinia|LOC130630365
OG0006153	Clytia|LOC012369	Hydractinia|LOC130641763
OG0006154	Clytia|LOC012371	Hydractinia|LOC130641511
OG0006155	Clytia|LOC012376	Hydractinia|LOC130641240
OG0006156	Clytia|LOC012377	Hydractinia|LOC130641404
OG0006157	Clytia|LOC012378	Hydractinia|LOC130641405
OG0006157	Clytia|LOC032488	Hydractinia|LOC130655814
OG0006158	Clytia|LOC012379	Hydractinia|LOC130640903
OG0006159	Clytia|LOC012390	Hydractinia|LOC130640982
OG0006160	Clytia|LOC012392	Hydractinia|LOC130642013
OG0006161	Clytia|LOC012394	Hydractinia|LOC130641485
OG0006162	Clytia|LOC012396	Hydractinia|LOC130641358
OG0006163	Clytia|LOC012405	Hydractinia|LOC130642015
OG0006164	Clytia|LOC012425	Hydractinia|LOC130633510
OG0006165	Clytia|LOC012426	Hydractinia|LOC130647004
OG0006166	Clytia|LOC012428	Hydractinia|LOC130645086
OG0006167	Clytia|LOC012429	Hydractinia|LOC130647527
OG0006168	Clytia|LOC012430	Hydractinia|LOC130645790
OG0006169	Clytia|LOC012432	Hydractinia|LOC130633558
OG0006170	Clytia|LOC012433	Hydractinia|LOC130644162
OG0006172	Clytia|LOC012447	Hydractinia|LOC130645242
OG0006173	Clytia|LOC012449	Hydractinia|LOC130645759
OG0006174	Clytia|LOC012454	Hydractinia|LOC130645202
OG0006175	Clytia|LOC012455	Hydractinia|LOC130645193
OG0006176	Clytia|LOC012461	Hydractinia|LOC130645754
OG0006177	Clytia|LOC012463	Hydractinia|LOC130645192
OG0006178	Clytia|LOC012464	Hydractinia|LOC130644770
OG0006179	Clytia|LOC012466	Hydractinia|LOC130644772
OG0006180	Clytia|LOC012467	Hydractinia|LOC130644760
OG0006181	Clytia|LOC012488	Hydractinia|LOC130621910
OG0006182	Clytia|LOC012491	Hydractinia|LOC130622620
OG0006183	Clytia|LOC012509	Hydractinia|LOC130630334
OG0006184	Clytia|LOC012512	Hydractinia|LOC130629616
OG0006185	Clytia|LOC012513	Hydractinia|LOC130630542
OG0006186	Clytia|LOC012514, Clytia|LOC012515	Hydractinia|LOC130649623, Hydractinia|LOC130629959
OG0006187	Clytia|LOC012516	Hydractinia|LOC130630654
OG0006188	Clytia|LOC012517	Hydractinia|LOC130630652
OG0006189	Clytia|LOC012520	Hydractinia|LOC130630184
OG0006190	Clytia|LOC012521	Hydractinia|LOC130630185
OG0006191	Clytia|LOC012527	Hydractinia|LOC130629622
OG0006192	Clytia|LOC012528	Hydractinia|LOC130630538
OG0006193	Clytia|LOC012550	Hydractinia|LOC130654471
OG0006194	Clytia|LOC012553	Hydractinia|LOC130654146
OG0006195	Clytia|LOC012556	Hydractinia|LOC130653600
OG0006196	Clytia|LOC012558	Hydractinia|LOC130654217
OG0006197	Clytia|LOC012561	Hydractinia|LOC130654054
OG0006198	Clytia|LOC012562	Hydractinia|LOC130654314
OG0006199	Clytia|LOC012574	Hydractinia|LOC130628827
OG0006200	Clytia|LOC012581	Hydractinia|LOC130628578
OG0006201	Clytia|LOC012595	Hydractinia|LOC130613311
OG0006203	Clytia|LOC012608	Hydractinia|LOC130612432
OG0006204	Clytia|LOC012621	Hydractinia|LOC130656206
OG0006205	Clytia|LOC012623	Hydractinia|LOC130656656
OG0006206	Clytia|LOC012628	Hydractinia|LOC130657297
OG0006207	Clytia|LOC012630	Hydractinia|LOC130656669
OG0006208	Clytia|LOC012632	Hydractinia|LOC130656283
OG0006209	Clytia|LOC012633	Hydractinia|LOC130656282
OG0006210	Clytia|LOC012646	Hydractinia|LOC130649001
OG0006211	Clytia|LOC012649	Hydractinia|LOC130649533
OG0006212	Clytia|LOC012652	Hydractinia|LOC130649198
OG0006213	Clytia|LOC012653	Hydractinia|LOC130649039
OG0006214	Clytia|LOC012654	Hydractinia|LOC130648394
OG0006215	Clytia|LOC012655	Hydractinia|LOC130649651
OG0006216	Clytia|LOC012658	Hydractinia|LOC130649530
OG0006217	Clytia|LOC012669	Hydractinia|LOC130621958
OG0006219	Clytia|LOC012706	Hydractinia|LOC130648987
OG0006220	Clytia|LOC012712	Hydractinia|LOC130648795
OG0006221	Clytia|LOC012731	Hydractinia|LOC130622275
OG0006222	Clytia|LOC012735	Hydractinia|LOC130641463
OG0006223	Clytia|LOC012766	Hydractinia|LOC130628819
OG0006224	Clytia|LOC029858, Clytia|LOC012782	Hydractinia|LOC130658043
OG0006225	Clytia|LOC012784	Hydractinia|LOC130656401
OG0006226	Clytia|LOC012797	Hydractinia|LOC130629730
OG0006227	Clytia|LOC012798	Hydractinia|LOC130658033
OG0006230	Clytia|LOC012821	Hydractinia|LOC130641314, Hydractinia|LOC130644312
OG0006231	Clytia|LOC012825	Hydractinia|LOC130644304
OG0006232	Clytia|LOC012852	Hydractinia|LOC130641226
OG0006233	Clytia|LOC012855	Hydractinia|LOC130640765, Hydractinia|LOC130641140
OG0006234	Clytia|LOC012870	Hydractinia|LOC130657218
OG0006235	Clytia|LOC012871	Hydractinia|LOC130656498
OG0006236	Clytia|LOC012874	Hydractinia|LOC130656305
OG0006237	Clytia|LOC012877	Hydractinia|LOC130657594
OG0006238	Clytia|LOC012881	Hydractinia|LOC130656304
OG0006239	Clytia|LOC012882	Hydractinia|LOC130656508
OG0006240	Clytia|LOC012883	Hydractinia|LOC130656698
OG0006241	Clytia|LOC012903	Hydractinia|LOC130623701
OG0006242	Clytia|LOC012909	Hydractinia|LOC130623325
OG0006243	Clytia|LOC012912	Hydractinia|LOC130623859
OG0006244	Clytia|LOC012913	Hydractinia|LOC130623699
OG0006245	Clytia|LOC012945	Hydractinia|LOC130656644
OG0006246	Clytia|LOC012948	Hydractinia|LOC130657658
OG0006247	Clytia|LOC012951	Hydractinia|LOC130656514
OG0006248	Clytia|LOC012952	Hydractinia|LOC130657659
OG0006249	Clytia|LOC012969	Hydractinia|LOC130649487
OG0006250	Clytia|LOC012970	Hydractinia|LOC130648798
OG0006251	Clytia|LOC012972	Hydractinia|LOC130649418
OG0006252	Clytia|LOC012976	Hydractinia|LOC130648413
OG0006253	Clytia|LOC012977	Hydractinia|LOC130649103
OG0006254	Clytia|LOC012978	Hydractinia|LOC130649102
OG0006255	Clytia|LOC012979	Hydractinia|LOC130649473
OG0006256	Clytia|LOC012995	Hydractinia|LOC130630579
OG0006257	Clytia|LOC013013	Hydractinia|LOC130654768
OG0006258	Clytia|LOC013014	Hydractinia|LOC130654018
OG0006259	Clytia|LOC013016	Hydractinia|LOC130655005
OG0006260	Clytia|LOC013023	Hydractinia|LOC130655777
OG0006261	Clytia|LOC013029	Hydractinia|LOC130655009
OG0006262	Clytia|LOC013041	Hydractinia|LOC130624233
OG0006263	Clytia|LOC013081	Hydractinia|LOC130645531
OG0006264	Clytia|LOC013084	Hydractinia|LOC130645532
OG0006265	Clytia|LOC013098	Hydractinia|LOC130655324
OG0006266	Clytia|LOC013102	Hydractinia|LOC130655518
OG0006267	Clytia|LOC013110	Hydractinia|LOC130656080
OG0006268	Clytia|LOC013111	Hydractinia|LOC130653569
OG0006269	Clytia|LOC013112	Hydractinia|LOC130653578
OG0006272	Clytia|LOC013164	Hydractinia|LOC130624225
OG0006273	Clytia|LOC013165	Hydractinia|LOC130657733
OG0006274	Clytia|LOC013170	Hydractinia|LOC130624224
OG0006275	Clytia|LOC013171	Hydractinia|LOC130624220
OG0006276	Clytia|LOC013183	Hydractinia|LOC130657732
OG0006277	Clytia|LOC013189	Hydractinia|LOC130636836, Hydractinia|LOC130635597
OG0006278	Clytia|LOC013192	Hydractinia|LOC130621750
OG0006280	Clytia|LOC013207	Hydractinia|LOC130647388
OG0006281	Clytia|LOC013218	Hydractinia|LOC130647285
OG0006282	Clytia|LOC013235	Hydractinia|LOC130657054
OG0006283	Clytia|LOC013236	Hydractinia|LOC130655675
OG0006284	Clytia|LOC013237	Hydractinia|LOC130654417
OG0006285	Clytia|LOC013239	Hydractinia|LOC130654664
OG0006286	Clytia|LOC013241	Hydractinia|LOC130653946
OG0006287	Clytia|LOC013246	Hydractinia|LOC130655857
OG0006288	Clytia|LOC013250, Clytia|LOC031990	Hydractinia|LOC130656039
OG0006289	Clytia|LOC013271	Hydractinia|LOC130656132
OG0006290	Clytia|LOC013272	Hydractinia|LOC130656445
OG0006291	Clytia|LOC013273	Hydractinia|LOC130656152
OG0006292	Clytia|LOC013274	Hydractinia|LOC130656155
OG0006293	Clytia|LOC013301	Hydractinia|LOC130612351, Hydractinia|LOC130662727
OG0006294	Clytia|LOC013304	Hydractinia|LOC130662539
OG0006295	Clytia|LOC013307	Hydractinia|LOC130612117
OG0006296	Clytia|LOC013320	Hydractinia|LOC130636745
OG0006297	Clytia|LOC013321	Hydractinia|LOC130636746
OG0006298	Clytia|LOC013323	Hydractinia|LOC130636743
OG0006299	Clytia|LOC013324	Hydractinia|LOC130636561
OG0006300	Clytia|LOC013326	Hydractinia|LOC130636371
OG0006301	Clytia|LOC013331	Hydractinia|LOC130635714
OG0006302	Clytia|LOC013337	Hydractinia|LOC130636368
OG0006303	Clytia|LOC013353	Hydractinia|LOC130644868
OG0006304	Clytia|LOC013355	Hydractinia|LOC130644869
OG0006305	Clytia|LOC013370	Hydractinia|LOC130622080
OG0006306	Clytia|LOC013371	Hydractinia|LOC130622740
OG0006307	Clytia|LOC013374	Hydractinia|LOC130621448
OG0006308	Clytia|LOC013377	Hydractinia|LOC130621109
OG0006309	Clytia|LOC013378	Hydractinia|LOC130621484
OG0006310	Clytia|LOC013383	Hydractinia|LOC130621956
OG0006311	Clytia|LOC013397	Hydractinia|LOC130647452
OG0006312	Clytia|LOC013399	Hydractinia|LOC130646540
OG0006313	Clytia|LOC013404, Clytia|LOC022470, Clytia|LOC022164	Hydractinia|LOC130646582
OG0006315	Clytia|LOC013468	Hydractinia|LOC130645218
OG0006316	Clytia|LOC013483	Hydractinia|LOC130623310
OG0006317	Clytia|LOC013484	Hydractinia|LOC130623308
OG0006318	Clytia|LOC013485	Hydractinia|LOC130623700
OG0006320	Clytia|LOC013487	Hydractinia|LOC130623451
OG0006321	Clytia|LOC013494	Hydractinia|LOC130623950
OG0006322	Clytia|LOC013495	Hydractinia|LOC130622868
OG0006323	Clytia|LOC013519	Hydractinia|LOC130614058
OG0006324	Clytia|LOC013524	Hydractinia|LOC130613929
OG0006325	Clytia|LOC013525	Hydractinia|LOC130614059
OG0006326	Clytia|LOC013529	Hydractinia|LOC130613922
OG0006327	Clytia|LOC013530	Hydractinia|LOC130613915
OG0006328	Clytia|LOC013533	Hydractinia|LOC130614574
OG0006329	Clytia|LOC013552, Clytia|LOC013547	Hydractinia|LOC130623243
OG0006330	Clytia|LOC013548	Hydractinia|LOC130622893
OG0006331	Clytia|LOC013549	Hydractinia|LOC130622891
OG0006332	Clytia|LOC013553	Hydractinia|LOC130624310
OG0006333	Clytia|LOC013555	Hydractinia|LOC130623387
OG0006334	Clytia|LOC013557, Clytia|LOC013556	Hydractinia|LOC130624344
OG0006335	Clytia|LOC013564	Hydractinia|LOC130621869
OG0006336	Clytia|LOC013583	Hydractinia|LOC130621870
OG0006337	Clytia|LOC013588	Hydractinia|LOC130621521
OG0006338	Clytia|LOC013601	Hydractinia|LOC130624375
OG0006339	Clytia|LOC013608	Hydractinia|LOC130623769
OG0006340	Clytia|LOC013610	Hydractinia|LOC130623435
OG0006341	Clytia|LOC013625	Hydractinia|LOC130623292
OG0006342	Clytia|LOC013664	Hydractinia|LOC130624950
OG0006343	Clytia|LOC013673	Hydractinia|LOC130625481
OG0006344	Clytia|LOC013696	Hydractinia|LOC130614589
OG0006346	Clytia|LOC013738	Hydractinia|LOC130641749
OG0006347	Clytia|LOC013741	Hydractinia|LOC130641751
OG0006348	Clytia|LOC013742	Hydractinia|LOC130641755
OG0006349	Clytia|LOC013743	Hydractinia|LOC130641752
OG0006350	Clytia|LOC013752	Hydractinia|LOC130641866
OG0006351	Clytia|LOC013766	Hydractinia|LOC130624309
OG0006352	Clytia|LOC013776, Clytia|LOC036423	Hydractinia|LOC130647629
OG0006353	Clytia|LOC013784	Hydractinia|LOC130630659
OG0006354	Clytia|LOC013786	Hydractinia|LOC130630273
OG0006355	Clytia|LOC013789	Hydractinia|LOC130630642
OG0006356	Clytia|LOC013794	Hydractinia|LOC130630539
OG0006357	Clytia|LOC013809	Hydractinia|LOC130645515
OG0006358	Clytia|LOC013814	Hydractinia|LOC130645522
OG0006359	Clytia|LOC013815	Hydractinia|LOC130645517
OG0006360	Clytia|LOC013816, Clytia|LOC013819	Hydractinia|LOC130645510
OG0006361	Clytia|LOC013826	Hydractinia|LOC130654262
OG0006362	Clytia|LOC013829	Hydractinia|LOC130654268
OG0006363	Clytia|LOC013831	Hydractinia|LOC130654120
OG0006364	Clytia|LOC013833	Hydractinia|LOC130654529
OG0006365	Clytia|LOC013837	Hydractinia|LOC130654267
OG0006366	Clytia|LOC013839	Hydractinia|LOC130654266
OG0006367	Clytia|LOC013841	Hydractinia|LOC130654121
OG0006368	Clytia|LOC013855	Hydractinia|LOC130635037
OG0006369	Clytia|LOC013856	Hydractinia|LOC130635053
OG0006370	Clytia|LOC013864	Hydractinia|LOC130636581, Hydractinia|LOC130635394
OG0006371	Clytia|LOC013883	Hydractinia|LOC130648714
OG0006372	Clytia|LOC013887	Hydractinia|LOC130648937
OG0006373	Clytia|LOC013888	Hydractinia|LOC130648840
OG0006374	Clytia|LOC013889	Hydractinia|LOC130648938
OG0006375	Clytia|LOC013896	Hydractinia|LOC130648715
OG0006376	Clytia|LOC013897	Hydractinia|LOC130649365
OG0006377	Clytia|LOC013898	Hydractinia|LOC130649046
OG0006378	Clytia|LOC013899	Hydractinia|LOC130648806
OG0006379	Clytia|LOC013917	Hydractinia|LOC130629715
OG0006380	Clytia|LOC013919	Hydractinia|LOC130630544
OG0006381	Clytia|LOC013988	Hydractinia|LOC130655947
OG0006382	Clytia|LOC013999	Hydractinia|LOC130654957
OG0006383	Clytia|LOC014008	Hydractinia|LOC130641740
OG0006384	Clytia|LOC014009	Hydractinia|LOC130641296
OG0006385	Clytia|LOC014024	Hydractinia|LOC130649117
OG0006386	Clytia|LOC014056	Hydractinia|LOC130648407
OG0006387	Clytia|LOC014061, Clytia|LOC014062, Clytia|LOC014066	Hydractinia|LOC130624009, Hydractinia|LOC130623851
OG0006388	Clytia|LOC014063	Hydractinia|LOC130649248
OG0006389	Clytia|LOC014065	Hydractinia|LOC130648755
OG0006390	Clytia|LOC014094	Hydractinia|LOC130625985
OG0006391	Clytia|LOC014115	Hydractinia|LOC130626123
OG0006392	Clytia|LOC014121	Hydractinia|LOC130626146
OG0006393	Clytia|LOC014122	Hydractinia|LOC130625629, Hydractinia|LOC130626042
OG0006394	Clytia|LOC014142	Hydractinia|LOC130623747
OG0006395	Clytia|LOC014161	Hydractinia|LOC130644751
OG0006396	Clytia|LOC014163	Hydractinia|LOC130644752
OG0006397	Clytia|LOC014185	Hydractinia|LOC130657544
OG0006398	Clytia|LOC014186	Hydractinia|LOC130656867
OG0006399	Clytia|LOC014190	Hydractinia|LOC130656537
OG0006400	Clytia|LOC014195	Hydractinia|LOC130656620
OG0006401	Clytia|LOC014202	Hydractinia|LOC130656420
OG0006402	Clytia|LOC014205	Hydractinia|LOC130654538
OG0006403	Clytia|LOC014215	Hydractinia|LOC130654819
OG0006404	Clytia|LOC014218	Hydractinia|LOC130655671
OG0006405	Clytia|LOC014219	Hydractinia|LOC130655672
OG0006408	Clytia|LOC014251	Hydractinia|LOC130613246
OG0006409	Clytia|LOC014271	Hydractinia|LOC130613527, Hydractinia|LOC130613529, Hydractinia|LOC130613526
OG0006410	Clytia|LOC014293	Hydractinia|LOC130647155
OG0006411	Clytia|LOC014301	Hydractinia|LOC130647154
OG0006412	Clytia|LOC014322	Hydractinia|LOC130656411
OG0006413	Clytia|LOC014332	Hydractinia|LOC130656413
OG0006414	Clytia|LOC014348	Hydractinia|LOC130657678
OG0006415	Clytia|LOC014358	Hydractinia|LOC130644847
OG0006416	Clytia|LOC014391	Hydractinia|LOC130623736
OG0006417	Clytia|LOC014395	Hydractinia|LOC130622877
OG0006418	Clytia|LOC014407	Hydractinia|LOC130629163
OG0006419	Clytia|LOC014408	Hydractinia|LOC130629164
OG0006420	Clytia|LOC014431	Hydractinia|LOC130622751
OG0006421	Clytia|LOC014432	Hydractinia|LOC130621743
OG0006422	Clytia|LOC014438	Hydractinia|LOC130621759
OG0006423	Clytia|LOC014439	Hydractinia|LOC130621564
OG0006424	Clytia|LOC014440	Hydractinia|LOC130622357
OG0006425	Clytia|LOC014441	Hydractinia|LOC130622779
OG0006426	Clytia|LOC014448	Hydractinia|LOC130614569
OG0006427	Clytia|LOC014486, Clytia|LOC040984	Hydractinia|LOC130628857
OG0006428	Clytia|LOC014514, Clytia|LOC031462	Hydractinia|LOC130636620
OG0006429	Clytia|LOC014516	Hydractinia|LOC130658035
OG0006430	Clytia|LOC014521	Hydractinia|LOC130657623
OG0006431	Clytia|LOC014526	Hydractinia|LOC130657642
OG0006432	Clytia|LOC014544	Hydractinia|LOC130642092
OG0006433	Clytia|LOC014548	Hydractinia|LOC130641089
OG0006434	Clytia|LOC014552	Hydractinia|LOC130641812
OG0006435	Clytia|LOC014554	Hydractinia|LOC130641026
OG0006436	Clytia|LOC014564	Hydractinia|LOC130614389
OG0006437	Clytia|LOC014566	Hydractinia|LOC130641816
OG0006438	Clytia|LOC014579	Hydractinia|LOC130613878
OG0006439	Clytia|LOC014582	Hydractinia|LOC130614379
OG0006440	Clytia|LOC014588	Hydractinia|LOC130614315
OG0006441	Clytia|LOC014589	Hydractinia|LOC130614388
OG0006442	Clytia|LOC014596	Hydractinia|LOC130613877
OG0006443	Clytia|LOC014602	Hydractinia|LOC130647579
OG0006444	Clytia|LOC014603	Hydractinia|LOC130647020
OG0006445	Clytia|LOC014607	Hydractinia|LOC130646988
OG0006446	Clytia|LOC014609	Hydractinia|LOC130647022
OG0006447	Clytia|LOC014625	Hydractinia|LOC130622862
OG0006448	Clytia|LOC014632	Hydractinia|LOC130623677
OG0006449	Clytia|LOC014634	Hydractinia|LOC130623922
OG0006450	Clytia|LOC014635	Hydractinia|LOC130623340
OG0006451	Clytia|LOC014651	Hydractinia|LOC130633839
OG0006452	Clytia|LOC014670	Hydractinia|LOC130655789
OG0006453	Clytia|LOC014671	Hydractinia|LOC130655785
OG0006454	Clytia|LOC014677	Hydractinia|LOC130656050
OG0006455	Clytia|LOC014693	Hydractinia|LOC130621142
OG0006456	Clytia|LOC014707	Hydractinia|LOC130622280
OG0006457	Clytia|LOC014719	Hydractinia|LOC130624327
OG0006458	Clytia|LOC014728	Hydractinia|LOC130623839, Hydractinia|LOC130621813, Hydractinia|LOC130624049
OG0006459	Clytia|LOC014762	Hydractinia|LOC130614508
OG0006460	Clytia|LOC014766	Hydractinia|LOC130613841
OG0006461	Clytia|LOC017960, Clytia|LOC014781	Hydractinia|LOC130642090
OG0006462	Clytia|LOC014786	Hydractinia|LOC130613352
OG0006463	Clytia|LOC014793	Hydractinia|LOC130613342
OG0006464	Clytia|LOC014798	Hydractinia|LOC130662378
OG0006465	Clytia|LOC014799	Hydractinia|LOC130662375
OG0006466	Clytia|LOC014807	Hydractinia|LOC130623321
OG0006467	Clytia|LOC014814	Hydractinia|LOC130623609
OG0006468	Clytia|LOC014815	Hydractinia|LOC130623475
OG0006469	Clytia|LOC014820	Hydractinia|LOC130624013
OG0006470	Clytia|LOC014822	Hydractinia|LOC130623603
OG0006471	Clytia|LOC014841	Hydractinia|LOC130614387
OG0006472	Clytia|LOC014842	Hydractinia|LOC130614382
OG0006474	Clytia|LOC014909	Hydractinia|LOC130613269
OG0006475	Clytia|LOC014916	Hydractinia|LOC130612206
OG0006476	Clytia|LOC014917	Hydractinia|LOC130613268
OG0006477	Clytia|LOC014919	Hydractinia|LOC130662354
OG0006478	Clytia|LOC014938	Hydractinia|LOC130630617
OG0006479	Clytia|LOC014945	Hydractinia|LOC130630406
OG0006480	Clytia|LOC014959	Hydractinia|LOC130648064, Hydractinia|LOC130649961
OG0006481	Clytia|LOC014991	Hydractinia|LOC130624282
OG0006482	Clytia|LOC015013	Hydractinia|LOC130636251
OG0006483	Clytia|LOC015014	Hydractinia|LOC130636261
OG0006484	Clytia|LOC015016	Hydractinia|LOC130636266
OG0006485	Clytia|LOC015017	Hydractinia|LOC130636277
OG0006486	Clytia|LOC015039	Hydractinia|LOC130625031
OG0006487	Clytia|LOC015046	Hydractinia|LOC130625032
OG0006488	Clytia|LOC015047	Hydractinia|LOC130625030
OG0006489	Clytia|LOC015054	Hydractinia|LOC130629258
OG0006490	Clytia|LOC015102	Hydractinia|LOC130645381
OG0006491	Clytia|LOC015106	Hydractinia|LOC130645604
OG0006492	Clytia|LOC015112	Hydractinia|LOC130621731
OG0006493	Clytia|LOC015115	Hydractinia|LOC130622310
OG0006494	Clytia|LOC023716, Clytia|LOC015116	Hydractinia|LOC130622441, Hydractinia|LOC130621459
OG0006495	Clytia|LOC015117	Hydractinia|LOC130622099
OG0006495	Clytia|LOC015126	Hydractinia|LOC130622070
OG0006496	Clytia|LOC015121	Hydractinia|LOC130647497
OG0006497	Clytia|LOC015122	Hydractinia|LOC130622748
OG0006498	Clytia|LOC015136	Hydractinia|LOC130648946
OG0006499	Clytia|LOC015142	Hydractinia|LOC130648677
OG0006500	Clytia|LOC015159	Hydractinia|LOC130648680
OG0006501	Clytia|LOC015160	Hydractinia|LOC130648682
OG0006502	Clytia|LOC015178	Hydractinia|LOC130645361
OG0006503	Clytia|LOC019152, Clytia|LOC015184	Hydractinia|LOC130630260
OG0006504	Clytia|LOC015185	Hydractinia|LOC130630479
OG0006505	Clytia|LOC015186	Hydractinia|LOC130630478
OG0006506	Clytia|LOC015187	Hydractinia|LOC130630529
OG0006507	Clytia|LOC015191	Hydractinia|LOC130629654, Hydractinia|LOC130629685
OG0006508	Clytia|LOC015217	Hydractinia|LOC130654855
OG0006509	Clytia|LOC015218	Hydractinia|LOC130656007
OG0006510	Clytia|LOC015224	Hydractinia|LOC130655919
OG0006511	Clytia|LOC015250, Clytia|LOC033433, Clytia|LOC033450, Clytia|LOC044516	Hydractinia|LOC130647305
OG0006512	Clytia|LOC015283	Hydractinia|LOC130648722
OG0006513	Clytia|LOC023985, Clytia|LOC024428, Clytia|LOC015335	Hydractinia|LOC130645992, Hydractinia|LOC130645988
OG0006514	Clytia|LOC015338	Hydractinia|LOC130630604
OG0006515	Clytia|LOC015357	Hydractinia|LOC130657703
OG0006516	Clytia|LOC015359	Hydractinia|LOC130657063
OG0006517	Clytia|LOC015363	Hydractinia|LOC130657705
OG0006518	Clytia|LOC015378	Hydractinia|LOC130641497
OG0006519	Clytia|LOC015394	Hydractinia|LOC130640651
OG0006520	Clytia|LOC015404	Hydractinia|LOC130642145
OG0006521	Clytia|LOC015416	Hydractinia|LOC130614608
OG0006522	Clytia|LOC015433	Hydractinia|LOC130657927
OG0006525	Clytia|LOC034408, Clytia|LOC025853, Clytia|LOC015478	Hydractinia|LOC130648980
OG0006526	Clytia|LOC015485	Hydractinia|LOC130656502
OG0006527	Clytia|LOC015491	Hydractinia|LOC130656490
OG0006528	Clytia|LOC015492	Hydractinia|LOC130656491
