Orthogroup	longest_isoform_XeniaProteins	longest_isoform_ClytiaProteins
OG0005179	Xenia|LOC124447037	Clytia|LOC004444
OG0005180	Xenia|LOC124451477	Clytia|LOC004445
OG0005181	Xenia|LOC124438239	Clytia|LOC004450
OG0005182	Xenia|LOC124445667	Clytia|LOC004451
OG0005183	Xenia|LOC124446486	Clytia|LOC004458
OG0005184	Xenia|LOC124439617	Clytia|LOC004461
OG0005185	Xenia|LOC124438957	Clytia|LOC004467
OG0005186	Xenia|LOC124445951	Clytia|LOC004468
OG0005187	Xenia|LOC124447419	Clytia|LOC004475
OG0005188	Xenia|LOC124438061	Clytia|LOC004476
OG0005189	Xenia|LOC124445532	Clytia|LOC004483
OG0005191	Xenia|LOC124435686	Clytia|LOC004503
OG0005192	Xenia|LOC124434943	Clytia|LOC004508
OG0005193	Xenia|LOC124433926	Clytia|LOC004509
OG0005194	Xenia|LOC124433748	Clytia|LOC004513
OG0005195	Xenia|LOC124434873	Clytia|LOC004516
OG0005196	Xenia|LOC124434605	Clytia|LOC004518
OG0005197	Xenia|LOC124435407	Clytia|LOC004520
OG0005198	Xenia|LOC124434218	Clytia|LOC004521
OG0005199	Xenia|LOC124434198	Clytia|LOC004528
OG0005200	Xenia|LOC124434964	Clytia|LOC004530
OG0005202	Xenia|LOC124446385	Clytia|LOC004581
OG0005203	Xenia|LOC124450823	Clytia|LOC004582
OG0005204	Xenia|LOC124444879	Clytia|LOC004583
OG0005205	Xenia|LOC124449416	Clytia|LOC004590
OG0005206	Xenia|LOC124444899	Clytia|LOC004592
OG0005207	Xenia|LOC124443780	Clytia|LOC004601
OG0005208	Xenia|LOC124443080	Clytia|LOC004603
OG0005209	Xenia|LOC124445010	Clytia|LOC004609
OG0005211	Xenia|LOC124442414	Clytia|LOC004629
OG0005213	Xenia|LOC124452642	Clytia|LOC004665
OG0005214	Xenia|LOC124453185	Clytia|LOC004671
OG0005215	Xenia|LOC124456855	Clytia|LOC004678
OG0005216	Xenia|LOC124459642	Clytia|LOC004711
OG0005217	Xenia|LOC124443803	Clytia|LOC004712
OG0005218	Xenia|LOC124442274	Clytia|LOC004716
OG0005219	Xenia|LOC124433271	Clytia|LOC004717
OG0005220	Xenia|LOC124445019	Clytia|LOC004718
OG0005221	Xenia|LOC124443086	Clytia|LOC004719
OG0005222	Xenia|LOC124441391	Clytia|LOC004738, Clytia|LOC004720
OG0005225	Xenia|LOC124438945	Clytia|LOC004786
OG0005227	Xenia|LOC124434795	Clytia|LOC004795
OG0005228	Xenia|LOC124438817	Clytia|LOC004797
OG0005229	Xenia|LOC124438686	Clytia|LOC004806
OG0005231	Xenia|LOC124452641	Clytia|LOC004813
OG0005234	Xenia|LOC124444471	Clytia|LOC004891
OG0005235	Xenia|LOC124443541	Clytia|LOC004896
OG0005236	Xenia|LOC124444737	Clytia|LOC004900
OG0005237	Xenia|LOC124442216	Clytia|LOC004901
OG0005238	Xenia|LOC124445477	Clytia|LOC004909
OG0005240	Xenia|LOC124444280	Clytia|LOC004918
OG0005241	Xenia|LOC124444947	Clytia|LOC004924
OG0005243	Xenia|LOC124442987	Clytia|LOC004963
OG0005244	Xenia|LOC124440924	Clytia|LOC004979
OG0005245	Xenia|LOC124441344	Clytia|LOC004981
OG0005246	Xenia|LOC124443402	Clytia|LOC004984
OG0005247	Xenia|LOC124438144	Clytia|LOC005028
OG0005248	Xenia|LOC124447426	Clytia|LOC005029
OG0005249	Xenia|LOC124439387	Clytia|LOC005030
OG0005250	Xenia|LOC124438706	Clytia|LOC005031
OG0005251	Xenia|LOC124438969	Clytia|LOC005032
OG0005252	Xenia|LOC124433472	Clytia|LOC005093
OG0005253	Xenia|LOC124433563	Clytia|LOC005097
OG0005256	Xenia|LOC124448059	Clytia|LOC005116
OG0005257	Xenia|LOC124433560	Clytia|LOC005117
OG0005258	Xenia|LOC124454680	Clytia|LOC005120
OG0005260	Xenia|LOC124452380	Clytia|LOC005123
OG0005261	Xenia|LOC124441360	Clytia|LOC005179
OG0005262	Xenia|LOC124443623	Clytia|LOC005183
OG0005263	Xenia|LOC124441284	Clytia|LOC005184
OG0005264	Xenia|LOC124444641	Clytia|LOC005186
OG0005265	Xenia|LOC124435509	Clytia|LOC005188
OG0005266	Xenia|LOC124436866	Clytia|LOC005193
OG0005267	Xenia|LOC124442325	Clytia|LOC005209
OG0005270	Xenia|LOC124450428	Clytia|LOC005236
OG0005271	Xenia|LOC124443872	Clytia|LOC005242
OG0005272	Xenia|LOC124437597	Clytia|LOC005244
OG0005273	Xenia|LOC124436162	Clytia|LOC005246
OG0005274	Xenia|LOC124436175	Clytia|LOC005251
OG0005275	Xenia|LOC124446782	Clytia|LOC005256
OG0005276	Xenia|LOC124443343	Clytia|LOC005261
OG0005277	Xenia|LOC124436564	Clytia|LOC005271
OG0005278	Xenia|LOC124434996	Clytia|LOC005280
OG0005279	Xenia|LOC124455629	Clytia|LOC005295
OG0005280	Xenia|LOC124438318	Clytia|LOC005297
OG0005281	Xenia|LOC124438106	Clytia|LOC005299
OG0005284	Xenia|LOC124433360	Clytia|LOC005310
OG0005285	Xenia|LOC124444921	Clytia|LOC005315
OG0005286	Xenia|LOC124447871	Clytia|LOC005335, Clytia|LOC027408, Clytia|LOC007187
OG0005287	Xenia|LOC124441909	Clytia|LOC005358
OG0005288	Xenia|LOC124442594	Clytia|LOC005361
OG0005289	Xenia|LOC124454868	Clytia|LOC005373
OG0005290	Xenia|LOC124441976	Clytia|LOC005378
OG0005291	Xenia|LOC124441225	Clytia|LOC005380
OG0005292	Xenia|LOC124455280	Clytia|LOC005417
OG0005293	Xenia|LOC124451849	Clytia|LOC005418
OG0005294	Xenia|LOC124455348	Clytia|LOC005426
OG0005295	Xenia|LOC124457712	Clytia|LOC005436
OG0005296	Xenia|LOC124458031	Clytia|LOC005438
OG0005297	Xenia|LOC124453697	Clytia|LOC005440
OG0005298	Xenia|LOC124441481	Clytia|LOC005447
OG0005299	Xenia|LOC124440185	Clytia|LOC005450
OG0005300	Xenia|LOC124445970	Clytia|LOC005468
OG0005301	Xenia|LOC124435097	Clytia|LOC005482
OG0005302	Xenia|LOC124445889	Clytia|LOC005487
OG0005303	Xenia|LOC124457888	Clytia|LOC024841, Clytia|LOC043819, Clytia|LOC005502, Clytia|LOC016714
OG0005304	Xenia|LOC124446427	Clytia|LOC005503
OG0005306	Xenia|LOC124459235	Clytia|LOC005548
OG0005307	Xenia|LOC124433486	Clytia|LOC005549
OG0005309	Xenia|LOC124456803	Clytia|LOC005559
OG0005310	Xenia|LOC124459307, Xenia|LOC124458085	Clytia|LOC005560
OG0005311	Xenia|LOC124433440	Clytia|LOC005571
OG0005312	Xenia|LOC124459617	Clytia|LOC005572
OG0005313	Xenia|LOC124447652	Clytia|LOC005574
OG0005314	Xenia|LOC124442854	Clytia|LOC005603
OG0005315	Xenia|LOC124434169	Clytia|LOC005610
OG0005316	Xenia|LOC124443415	Clytia|LOC005615
OG0005317	Xenia|LOC124456274	Clytia|LOC005618
OG0005319	Xenia|LOC124451456	Clytia|LOC005639
OG0005320	Xenia|LOC124441453	Clytia|LOC005645
OG0005321	Xenia|LOC124444505	Clytia|LOC005651
OG0005323	Xenia|LOC124439796	Clytia|LOC005658
OG0005324	Xenia|LOC124440701	Clytia|LOC005659
OG0005325	Xenia|LOC124439905	Clytia|LOC005661
OG0005326	Xenia|LOC124433457	Clytia|LOC005663
OG0005327	Xenia|LOC124439756	Clytia|LOC005665
OG0005328	Xenia|LOC124445969	Clytia|LOC005672
OG0005329	Xenia|LOC124453707	Clytia|LOC005718
OG0005330	Xenia|LOC124449843	Clytia|LOC005720
OG0005331	Xenia|LOC124457295	Clytia|LOC005763
OG0005333	Xenia|LOC124445833	Clytia|LOC005773
OG0005335	Xenia|LOC124446193	Clytia|LOC005782
OG0005336	Xenia|LOC124447510	Clytia|LOC005783
OG0005338	Xenia|LOC124446895	Clytia|LOC005787
OG0005339	Xenia|LOC124452657	Clytia|LOC005791, Clytia|LOC027505
OG0005340	Xenia|LOC124446569	Clytia|LOC005794
OG0005343	Xenia|LOC124442161	Clytia|LOC005838
OG0005344	Xenia|LOC124442159	Clytia|LOC005839
OG0005345	Xenia|LOC124442853	Clytia|LOC005840
OG0005346	Xenia|LOC124441160	Clytia|LOC005841
OG0005347	Xenia|LOC124441221	Clytia|LOC005843
OG0005348	Xenia|LOC124443211	Clytia|LOC005860
OG0005349	Xenia|LOC124450417	Clytia|LOC005861
OG0005350	Xenia|LOC124454401, Xenia|LOC124454425	Clytia|LOC036999, Clytia|LOC038648, Clytia|LOC005867
OG0005351	Xenia|LOC124453039	Clytia|LOC005869
OG0005352	Xenia|LOC124451915	Clytia|LOC005900
OG0005353	Xenia|LOC124445211	Clytia|LOC005905
OG0005354	Xenia|LOC124445655	Clytia|LOC005906
OG0005355	Xenia|LOC124441864	Clytia|LOC005911
OG0005356	Xenia|LOC124450817	Clytia|LOC005912
OG0005357	Xenia|LOC124445349	Clytia|LOC005922
OG0005358	Xenia|LOC124445666	Clytia|LOC005923
OG0005359	Xenia|LOC124439793	Clytia|LOC005973
OG0005360	Xenia|LOC124437089	Clytia|LOC006006
OG0005361	Xenia|LOC124459559	Clytia|LOC006008
OG0005362	Xenia|LOC124436393	Clytia|LOC006011
OG0005363	Xenia|LOC124437423	Clytia|LOC006019
OG0005364	Xenia|LOC124453704	Clytia|LOC006055
OG0005365	Xenia|LOC124445455	Clytia|LOC006056
OG0005366	Xenia|LOC124448443	Clytia|LOC006058
OG0005367	Xenia|LOC124449214	Clytia|LOC006060
OG0005368	Xenia|LOC124435649	Clytia|LOC006087
OG0005369	Xenia|LOC124459540	Clytia|LOC006109
OG0005370	Xenia|LOC124451310	Clytia|LOC006111
OG0005371	Xenia|LOC124453744	Clytia|LOC006114
OG0005372	Xenia|LOC124459482	Clytia|LOC006118
OG0005373	Xenia|LOC124433362	Clytia|LOC006128
OG0005374	Xenia|LOC124433447	Clytia|LOC006130
OG0005375	Xenia|LOC124442462	Clytia|LOC006135
OG0005376	Xenia|LOC124451712	Clytia|LOC006136
OG0005377	Xenia|LOC124445027	Clytia|LOC006152
OG0005379	Xenia|LOC124457703	Clytia|LOC006168
OG0005380	Xenia|LOC124444895	Clytia|LOC006170
OG0005381	Xenia|LOC124453660	Clytia|LOC006177
OG0005382	Xenia|LOC124442275	Clytia|LOC006179
OG0005383	Xenia|LOC124441361	Clytia|LOC006187
OG0005384	Xenia|LOC124455497	Clytia|LOC006203
OG0005385	Xenia|LOC124445781	Clytia|LOC006207
OG0005386	Xenia|LOC124445077	Clytia|LOC006208
OG0005387	Xenia|LOC124446180	Clytia|LOC006216
OG0005388	Xenia|LOC124445303	Clytia|LOC006219
OG0005389	Xenia|LOC124447511	Clytia|LOC006220
OG0005390	Xenia|LOC124452697	Clytia|LOC006229
OG0005391	Xenia|LOC124452599	Clytia|LOC006230
OG0005392	Xenia|LOC124453041	Clytia|LOC006262
OG0005393	Xenia|LOC124452644	Clytia|LOC006265
OG0005394	Xenia|LOC124436963	Clytia|LOC006268, Clytia|LOC006285
OG0005395	Xenia|LOC124435340	Clytia|LOC006275
OG0005396	Xenia|LOC124434895	Clytia|LOC006279
OG0005397	Xenia|LOC124437526	Clytia|LOC006282
OG0005398	Xenia|LOC124435729	Clytia|LOC006286
OG0005399	Xenia|LOC124434214	Clytia|LOC006287
OG0005401	Xenia|LOC124434035	Clytia|LOC006313
OG0005402	Xenia|LOC124434034	Clytia|LOC006317
OG0005403	Xenia|LOC124457537, Xenia|LOC124457274, Xenia|LOC124451418	Clytia|LOC006325
OG0005404	Xenia|LOC124435396	Clytia|LOC006338
OG0005405	Xenia|LOC124434163	Clytia|LOC006340
OG0005406	Xenia|LOC124439183	Clytia|LOC006358
OG0005407	Xenia|LOC124438235	Clytia|LOC006361
OG0005410	Xenia|LOC124439265	Clytia|LOC006371
OG0005411	Xenia|LOC124438246	Clytia|LOC006389
OG0005412	Xenia|LOC124438035	Clytia|LOC006391
OG0005413	Xenia|LOC124441314	Clytia|LOC006415
OG0005414	Xenia|LOC124443217	Clytia|LOC006417
OG0005415	Xenia|LOC124441178	Clytia|LOC006421
OG0005416	Xenia|LOC124440929	Clytia|LOC006428
OG0005417	Xenia|LOC124439637	Clytia|LOC006433
OG0005418	Xenia|LOC124441157	Clytia|LOC006435
OG0005419	Xenia|LOC124442999	Clytia|LOC006436
OG0005420	Xenia|LOC124450819	Clytia|LOC006437
OG0005421	Xenia|LOC124443029	Clytia|LOC006439
OG0005422	Xenia|LOC124452235	Clytia|LOC006441
OG0005423	Xenia|LOC124451427	Clytia|LOC006442
OG0005424	Xenia|LOC124452264	Clytia|LOC006443
OG0005426	Xenia|LOC124457262	Clytia|LOC006459
OG0005427	Xenia|LOC124451497	Clytia|LOC006463
OG0005428	Xenia|LOC124436375	Clytia|LOC006464
OG0005429	Xenia|LOC124437065	Clytia|LOC006466
OG0005430	Xenia|LOC124459463	Clytia|LOC006469
OG0005431	Xenia|LOC124437046	Clytia|LOC006470
OG0005433	Xenia|LOC124436991	Clytia|LOC006476
OG0005434	Xenia|LOC124436560	Clytia|LOC006481
OG0005435	Xenia|LOC124436829	Clytia|LOC006490
OG0005436	Xenia|LOC124437073	Clytia|LOC006491
OG0005437	Xenia|LOC124437837	Clytia|LOC006493
OG0005438	Xenia|LOC124437132	Clytia|LOC006496
OG0005439	Xenia|LOC124439528	Clytia|LOC006529
OG0005440	Xenia|LOC124440446	Clytia|LOC006530
OG0005441	Xenia|LOC124445098	Clytia|LOC006535
OG0005442	Xenia|LOC124445159	Clytia|LOC006537
OG0005444	Xenia|LOC124452823	Clytia|LOC006540
OG0005445	Xenia|LOC124440760	Clytia|LOC006544
OG0005446	Xenia|LOC124440314	Clytia|LOC006548
OG0005447	Xenia|LOC124437304	Clytia|LOC006550
OG0005448	Xenia|LOC124433737	Clytia|LOC006569
OG0005449	Xenia|LOC124439132	Clytia|LOC006583
OG0005450	Xenia|LOC124434534	Clytia|LOC006593
OG0005451	Xenia|LOC124459426	Clytia|LOC006594
OG0005452	Xenia|LOC124435876	Clytia|LOC006596
OG0005453	Xenia|LOC124440250	Clytia|LOC006597
OG0005454	Xenia|LOC124440486	Clytia|LOC006602
OG0005455	Xenia|LOC124440651	Clytia|LOC006618
OG0005456	Xenia|LOC124457859	Clytia|LOC006643
OG0005457	Xenia|LOC124455061	Clytia|LOC006650
OG0005458	Xenia|LOC124448177	Clytia|LOC006651
OG0005459	Xenia|LOC124458719	Clytia|LOC006658
OG0005460	Xenia|LOC124439156	Clytia|LOC006662
OG0005461	Xenia|LOC124448128	Clytia|LOC006666
OG0005462	Xenia|LOC124455324	Clytia|LOC006669
OG0005463	Xenia|LOC124452863	Clytia|LOC006671
OG0005464	Xenia|LOC124440506	Clytia|LOC006698
OG0005465	Xenia|LOC124440763	Clytia|LOC006699
OG0005466	Xenia|LOC124439853	Clytia|LOC006705
OG0005467	Xenia|LOC124439880	Clytia|LOC006708
OG0005468	Xenia|LOC124440686	Clytia|LOC006709
OG0005469	Xenia|LOC124440784	Clytia|LOC006711
OG0005470	Xenia|LOC124445181	Clytia|LOC006718
OG0005471	Xenia|LOC124452891	Clytia|LOC006720
OG0005472	Xenia|LOC124440143	Clytia|LOC006728
OG0005473	Xenia|LOC124433438	Clytia|LOC006758
OG0005474	Xenia|LOC124449482	Clytia|LOC006760
OG0005475	Xenia|LOC124446997	Clytia|LOC006761
OG0005476	Xenia|LOC124451039	Clytia|LOC006768
OG0005477	Xenia|LOC124440516	Clytia|LOC006777
OG0005478	Xenia|LOC124451364	Clytia|LOC006778
OG0005479	Xenia|LOC124434413	Clytia|LOC006800
OG0005480	Xenia|LOC124434681	Clytia|LOC006804
OG0005481	Xenia|LOC124435454	Clytia|LOC006806
OG0005482	Xenia|LOC124458542	Clytia|LOC006809
OG0005483	Xenia|LOC124435280	Clytia|LOC006810
OG0005484	Xenia|LOC124438823	Clytia|LOC006812
OG0005485	Xenia|LOC124433759	Clytia|LOC006814
OG0005486	Xenia|LOC124435341	Clytia|LOC006815
OG0005487	Xenia|LOC124435525	Clytia|LOC006816
OG0005488	Xenia|LOC124447501	Clytia|LOC006817
OG0005490	Xenia|LOC124454751	Clytia|LOC006848
OG0005491	Xenia|LOC124433311	Clytia|LOC006849
OG0005492	Xenia|LOC124450313	Clytia|LOC006853
OG0005493	Xenia|LOC124459500	Clytia|LOC006858
OG0005494	Xenia|LOC124449233	Clytia|LOC006861
OG0005495	Xenia|LOC124452123	Clytia|LOC006862
OG0005496	Xenia|LOC124452222	Clytia|LOC006864
OG0005497	Xenia|LOC124451143	Clytia|LOC006865
OG0005498	Xenia|LOC124433564	Clytia|LOC006872
OG0005499	Xenia|LOC124447115	Clytia|LOC006885
OG0005500	Xenia|LOC124456870	Clytia|LOC006910
OG0005501	Xenia|LOC124459627	Clytia|LOC006911
OG0005502	Xenia|LOC124450640	Clytia|LOC006922
OG0005503	Xenia|LOC124448833, Xenia|LOC124447654	Clytia|LOC006986, Clytia|LOC006960
OG0005504	Xenia|LOC124437084	Clytia|LOC006961
OG0005505	Xenia|LOC124437438	Clytia|LOC006963
OG0005506	Xenia|LOC124436365	Clytia|LOC006966
OG0005507	Xenia|LOC124436569	Clytia|LOC006967
OG0005509	Xenia|LOC124437530	Clytia|LOC006972
OG0005510	Xenia|LOC124453258	Clytia|LOC006985
OG0005511	Xenia|LOC124434085	Clytia|LOC028846, Clytia|LOC006989
OG0005512	Xenia|LOC124440778	Clytia|LOC007023
OG0005513	Xenia|LOC124439903	Clytia|LOC007024
OG0005514	Xenia|LOC124439919	Clytia|LOC007028
OG0005515	Xenia|LOC124440600	Clytia|LOC007030
OG0005516	Xenia|LOC124440850	Clytia|LOC007031
OG0005517	Xenia|LOC124439194	Clytia|LOC007032
OG0005518	Xenia|LOC124441588	Clytia|LOC007033
OG0005519	Xenia|LOC124439014	Clytia|LOC007038
OG0005520	Xenia|LOC124440014	Clytia|LOC007039
OG0005521	Xenia|LOC124439991	Clytia|LOC007043
OG0005522	Xenia|LOC124440287	Clytia|LOC007045
OG0005523	Xenia|LOC124435442	Clytia|LOC007048
OG0005524	Xenia|LOC124434275	Clytia|LOC007050
OG0005525	Xenia|LOC124439705	Clytia|LOC007052
OG0005526	Xenia|LOC124438255	Clytia|LOC007060
OG0005527	Xenia|LOC124439674	Clytia|LOC007077
OG0005528	Xenia|LOC124438846	Clytia|LOC007079
OG0005529	Xenia|LOC124440369	Clytia|LOC007080
OG0005531	Xenia|LOC124438818	Clytia|LOC007084
OG0005532	Xenia|LOC124439651	Clytia|LOC007086
OG0005533	Xenia|LOC124444736	Clytia|LOC007096
OG0005534	Xenia|LOC124439226	Clytia|LOC007097
OG0005535	Xenia|LOC124459477	Clytia|LOC007123
OG0005536	Xenia|LOC124438927	Clytia|LOC007126
OG0005537	Xenia|LOC124455725	Clytia|LOC007140
OG0005538	Xenia|LOC124444904, Xenia|LOC124444628	Clytia|LOC007172
OG0005539	Xenia|LOC124444347	Clytia|LOC007173
OG0005540	Xenia|LOC124444717	Clytia|LOC007174
OG0005541	Xenia|LOC124444756	Clytia|LOC007175
OG0005542	Xenia|LOC124454078	Clytia|LOC007176
OG0005543	Xenia|LOC124443857	Clytia|LOC007178
OG0005544	Xenia|LOC124443794	Clytia|LOC007185
OG0005545	Xenia|LOC124443749	Clytia|LOC007198
OG0005546	Xenia|LOC124439176	Clytia|LOC007217
OG0005547	Xenia|LOC124445387	Clytia|LOC007225, Clytia|LOC007237
OG0005548	Xenia|LOC124446430	Clytia|LOC007226
OG0005549	Xenia|LOC124438740	Clytia|LOC007232
OG0005550	Xenia|LOC124445064	Clytia|LOC007238
OG0005551	Xenia|LOC124446431	Clytia|LOC007239
OG0005552	Xenia|LOC124439184	Clytia|LOC007257
OG0005554	Xenia|LOC124443277	Clytia|LOC007272
OG0005555	Xenia|LOC124439971	Clytia|LOC007276
OG0005556	Xenia|LOC124433507	Clytia|LOC007290
OG0005557	Xenia|LOC124440634	Clytia|LOC007294
OG0005558	Xenia|LOC124450393	Clytia|LOC007316
OG0005560	Xenia|LOC124445224	Clytia|LOC007329
OG0005561	Xenia|LOC124451492	Clytia|LOC007333
OG0005562	Xenia|LOC124439049	Clytia|LOC007334
OG0005563	Xenia|LOC124443971	Clytia|LOC007349
OG0005564	Xenia|LOC124452940	Clytia|LOC007354
OG0005565	Xenia|LOC124436973	Clytia|LOC007378
OG0005566	Xenia|LOC124433417	Clytia|LOC007387
OG0005567	Xenia|LOC124453002	Clytia|LOC007390
OG0005568	Xenia|LOC124433468	Clytia|LOC007391
OG0005569	Xenia|LOC124433509	Clytia|LOC007393
OG0005570	Xenia|LOC124452802	Clytia|LOC007394
OG0005571	Xenia|LOC124453622	Clytia|LOC007419
OG0005572	Xenia|LOC124452718	Clytia|LOC007428
OG0005573	Xenia|LOC124453042	Clytia|LOC007433
OG0005574	Xenia|LOC124452682	Clytia|LOC007444
OG0005575	Xenia|LOC124453234	Clytia|LOC007445
OG0005576	Xenia|LOC124454082	Clytia|LOC007474
OG0005577	Xenia|LOC124438417	Clytia|LOC007475
OG0005578	Xenia|LOC124438121	Clytia|LOC007480
OG0005579	Xenia|LOC124457962	Clytia|LOC007483
OG0005580	Xenia|LOC124439241	Clytia|LOC007484
OG0005581	Xenia|LOC124452605	Clytia|LOC007485
OG0005582	Xenia|LOC124438717	Clytia|LOC007498
OG0005583	Xenia|LOC124444950	Clytia|LOC007521
OG0005585	Xenia|LOC124441874	Clytia|LOC007527
OG0005586	Xenia|LOC124440392	Clytia|LOC007529
OG0005587	Xenia|LOC124453299	Clytia|LOC007577
OG0005588	Xenia|LOC124444506	Clytia|LOC007587
OG0005589	Xenia|LOC124453398	Clytia|LOC007592
OG0005590	Xenia|LOC124444123	Clytia|LOC007593
OG0005591	Xenia|LOC124458019	Clytia|LOC007634
OG0005592	Xenia|LOC124448156	Clytia|LOC007636
OG0005593	Xenia|LOC124433506	Clytia|LOC007639
OG0005594	Xenia|LOC124459623	Clytia|LOC007643
OG0005595	Xenia|LOC124447687	Clytia|LOC007644
OG0005596	Xenia|LOC124452861	Clytia|LOC007646
OG0005597	Xenia|LOC124433888	Clytia|LOC007654
OG0005598	Xenia|LOC124453052	Clytia|LOC007655
OG0005599	Xenia|LOC124433518	Clytia|LOC007657
OG0005600	Xenia|LOC124459201	Clytia|LOC007658
OG0005601	Xenia|LOC124442818	Clytia|LOC007674
OG0005602	Xenia|LOC124447724	Clytia|LOC007694
OG0005603	Xenia|LOC124452816	Clytia|LOC007733
OG0005604	Xenia|LOC124452854	Clytia|LOC007734
OG0005605	Xenia|LOC124453311	Clytia|LOC007739
OG0005606	Xenia|LOC124453757	Clytia|LOC007742
OG0005607	Xenia|LOC124438370	Clytia|LOC007749
OG0005608	Xenia|LOC124452942	Clytia|LOC007750
OG0005609	Xenia|LOC124453648	Clytia|LOC007751
OG0005610	Xenia|LOC124444742	Clytia|LOC007754
OG0005611	Xenia|LOC124444750	Clytia|LOC007755
OG0005612	Xenia|LOC124452892	Clytia|LOC007759
OG0005613	Xenia|LOC124452381	Clytia|LOC007760
OG0005614	Xenia|LOC124445579	Clytia|LOC007810
OG0005615	Xenia|LOC124452686	Clytia|LOC007811
OG0005616	Xenia|LOC124453693	Clytia|LOC007814
OG0005617	Xenia|LOC124452862	Clytia|LOC007818
OG0005618	Xenia|LOC124438524	Clytia|LOC007822
OG0005619	Xenia|LOC124443674	Clytia|LOC007897
OG0005620	Xenia|LOC124434788	Clytia|LOC007903
OG0005621	Xenia|LOC124434931	Clytia|LOC007912
OG0005622	Xenia|LOC124434560	Clytia|LOC007915
OG0005623	Xenia|LOC124445795	Clytia|LOC007949
OG0005624	Xenia|LOC124452981	Clytia|LOC007957
OG0005625	Xenia|LOC124445558	Clytia|LOC007964
OG0005626	Xenia|LOC124446640	Clytia|LOC007966
OG0005627	Xenia|LOC124454103	Clytia|LOC007995
OG0005628	Xenia|LOC124444532	Clytia|LOC008004
OG0005629	Xenia|LOC124440833	Clytia|LOC008040
OG0005630	Xenia|LOC124438341	Clytia|LOC008055
OG0005631	Xenia|LOC124433411	Clytia|LOC008057
OG0005633	Xenia|LOC124435359	Clytia|LOC008084
OG0005634	Xenia|LOC124443891	Clytia|LOC008102
OG0005635	Xenia|LOC124447844	Clytia|LOC008149
OG0005636	Xenia|LOC124444018	Clytia|LOC008161
OG0005637	Xenia|LOC124443789	Clytia|LOC008162
OG0005638	Xenia|LOC124443859	Clytia|LOC008164
OG0005639	Xenia|LOC124444057	Clytia|LOC008165
OG0005640	Xenia|LOC124442544	Clytia|LOC008166
OG0005641	Xenia|LOC124443213	Clytia|LOC008182
OG0005643	Xenia|LOC124442418	Clytia|LOC008184
OG0005644	Xenia|LOC124443401	Clytia|LOC008186
OG0005645	Xenia|LOC124454371	Clytia|LOC008188
OG0005646	Xenia|LOC124441837	Clytia|LOC008212
OG0005647	Xenia|LOC124442784	Clytia|LOC008217
OG0005649	Xenia|LOC124443772	Clytia|LOC008229
OG0005650	Xenia|LOC124451055	Clytia|LOC008231
OG0005651	Xenia|LOC124441816	Clytia|LOC008233
OG0005652	Xenia|LOC124450240	Clytia|LOC008234
OG0005653	Xenia|LOC124441416	Clytia|LOC008237
OG0005654	Xenia|LOC124442446	Clytia|LOC008240
OG0005655	Xenia|LOC124442791	Clytia|LOC008241
OG0005656	Xenia|LOC124441957	Clytia|LOC008245
OG0005657	Xenia|LOC124439216	Clytia|LOC008265
OG0005658	Xenia|LOC124446093	Clytia|LOC008272
OG0005659	Xenia|LOC124449622	Clytia|LOC008274
OG0005660	Xenia|LOC124454340	Clytia|LOC008279
OG0005663	Xenia|LOC124443737	Clytia|LOC008314
OG0005664	Xenia|LOC124452987	Clytia|LOC008320
OG0005665	Xenia|LOC124444141	Clytia|LOC008321
OG0005666	Xenia|LOC124443813	Clytia|LOC008324
OG0005667	Xenia|LOC124452819	Clytia|LOC008328
OG0005668	Xenia|LOC124453554	Clytia|LOC008332
OG0005669	Xenia|LOC124453162	Clytia|LOC008333
OG0005670	Xenia|LOC124447629	Clytia|LOC008348
OG0005671	Xenia|LOC124448000	Clytia|LOC008351
OG0005672	Xenia|LOC124449477	Clytia|LOC008352
OG0005673	Xenia|LOC124448178	Clytia|LOC008356
OG0005674	Xenia|LOC124449332	Clytia|LOC008362
OG0005675	Xenia|LOC124448480	Clytia|LOC008363
OG0005676	Xenia|LOC124443406	Clytia|LOC008424
OG0005677	Xenia|LOC124452808	Clytia|LOC008426
OG0005678	Xenia|LOC124453146	Clytia|LOC008428
OG0005679	Xenia|LOC124453605	Clytia|LOC008430
OG0005680	Xenia|LOC124443630	Clytia|LOC008464
OG0005681	Xenia|LOC124442312	Clytia|LOC008472
OG0005682	Xenia|LOC124443692	Clytia|LOC008473
OG0005683	Xenia|LOC124442700	Clytia|LOC008496
OG0005685	Xenia|LOC124443308	Clytia|LOC008507
OG0005686	Xenia|LOC124444932	Clytia|LOC008508
OG0005687	Xenia|LOC124453725	Clytia|LOC008509
OG0005688	Xenia|LOC124452990	Clytia|LOC008513
OG0005690	Xenia|LOC124440423	Clytia|LOC008531
OG0005691	Xenia|LOC124452384	Clytia|LOC008539
OG0005692	Xenia|LOC124439886	Clytia|LOC008545
OG0005693	Xenia|LOC124440328	Clytia|LOC008558
OG0005694	Xenia|LOC124447902	Clytia|LOC008574
OG0005695	Xenia|LOC124455515	Clytia|LOC008576
